"id";"latitude";"longitude";"PM10";"PM25";"NO2";"CO";"CO2";"timestamp";"date";"hour";"minute";"deviceID"
"41147";"48.7285";"2.26588";"15.16";"7.81";"10";"10";"10";"20200717055312";"2020-07-17";"7";"53";"PBK002"
"41148";"0";"0";"44.72";"26.29";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK004"
"41149";"48.7271";"2.26403";"7.26";"7.96";"10";"10";"10";"20200717055348";"2020-07-17";"7";"53";"PBK002"
"41150";"0";"0";"47.92";"8.82";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK004"
"41151";"48.7263";"2.26274";"38.98";"4.08";"10";"10";"10";"20200717055423";"2020-07-17";"7";"54";"PBK002"
"41152";"0";"0";"350.09";"8.53";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK004"
"41153";"48.7253";"2.26133";"53.44";"2.8";"10";"10";"10";"20200717055458";"2020-07-17";"7";"54";"PBK002"
"41154";"48.7249";"2.26023";"23.22";"13.55";"10";"10";"10";"20200717055531";"2020-07-17";"7";"55";"PBK004"
"41155";"48.7244";"2.26009";"18.58";"5.59";"10";"10";"10";"20200717055533";"2020-07-17";"7";"55";"PBK002"
"41156";"48.7239";"2.25874";"28.15";"21.89";"10";"10";"10";"20200717055606";"2020-07-17";"7";"56";"PBK004"
"41157";"48.7235";"2.25852";"18.58";"8.91";"10";"10";"10";"20200717055608";"2020-07-17";"7";"56";"PBK002"
"41158";"48.7227";"2.25678";"119.13";"20.01";"10";"10";"10";"20200717055641";"2020-07-17";"7";"56";"PBK004"
"41159";"48.7221";"2.25667";"29.38";"5.01";"10";"10";"10";"20200717055643";"2020-07-17";"7";"56";"PBK002"
"41160";"48.7227";"2.25678";"94.14";"1.94";"10";"10";"10";"20200717055641";"2020-07-17";"7";"56";"PBK004"
"41161";"48.7205";"2.25502";"217.42";"18.71";"10";"10";"10";"20200717055718";"2020-07-17";"7";"57";"PBK002"
"41162";"48.7227";"2.25678";"9.93";"12.33";"10";"10";"10";"20200717055641";"2020-07-17";"7";"56";"PBK004"
"41163";"48.7206";"2.253";"11.89";"9.52";"10";"10";"10";"20200717055753";"2020-07-17";"7";"57";"PBK002"
"41164";"48.7227";"2.25678";"29.11";"40.68";"10";"10";"10";"20200717055641";"2020-07-17";"7";"56";"PBK004"
"41165";"48.7217";"2.24955";"19.44";"16.3";"10";"10";"10";"20200717055900";"2020-07-17";"7";"59";"PBK004"
"41166";"48.7231";"2.24823";"78.97";"4.08";"10";"10";"10";"20200717055934";"2020-07-17";"7";"59";"PBK004"
"41167";"48.724";"2.25414";"69.54";"7.52";"10";"10";"10";"20200717060052";"2020-07-17";"8";"0";"PBK004"
"41168";"48.7252";"2.25618";"9.32";"33.01";"10";"10";"10";"20200717060126";"2020-07-17";"8";"1";"PBK004"
"41169";"48.7265";"2.25742";"237.48";"18.35";"10";"10";"10";"20200717060201";"2020-07-17";"8";"2";"PBK004"
"41170";"48.7279";"2.25893";"48.61";"15.65";"10";"10";"10";"20200717060236";"2020-07-17";"8";"2";"PBK004"
"41171";"48.7295";"2.26086";"103.46";"21.79";"10";"10";"10";"20200717060311";"2020-07-17";"8";"3";"PBK004"
"41172";"48.7305";"2.26314";"44.94";"0.64";"10";"10";"10";"20200717060347";"2020-07-17";"8";"3";"PBK004"
"41173";"48.732";"2.26575";"132.18";"29.32";"10";"10";"10";"20200717060422";"2020-07-17";"8";"4";"PBK004"
"41174";"48.7332";"2.26831";"101.43";"10.68";"10";"10";"10";"20200717060457";"2020-07-17";"8";"4";"PBK004"
"41175";"48.7342";"2.27079";"121.79";"1.31";"10";"10";"10";"20200717060531";"2020-07-17";"8";"5";"PBK004"
"41176";"48.7291";"2.27634";"43.01";"9.09";"10";"10";"10";"20200717060820";"2020-07-17";"8";"8";"PBK004"
"41177";"48.7282";"2.27873";"38.24";"11.7";"10";"10";"10";"20200717060853";"2020-07-17";"8";"8";"PBK004"
"41178";"48.7276";"2.28152";"48.32";"0";"10";"10";"10";"20200717060928";"2020-07-17";"8";"9";"PBK004"
"41179";"48.7282";"2.28437";"7.1";"5.63";"10";"10";"10";"20200717061002";"2020-07-17";"8";"10";"PBK004"
"41180";"48.7294";"2.28544";"83.99";"29.29";"10";"10";"10";"20200717061038";"2020-07-17";"8";"10";"PBK004"
"41181";"48.7303";"2.28735";"36.01";"13.54";"10";"10";"10";"20200717061112";"2020-07-17";"8";"11";"PBK004"
"41182";"48.731";"2.29011";"29.2";"37.08";"10";"10";"10";"20200717061147";"2020-07-17";"8";"11";"PBK004"
"41183";"48.7316";"2.29157";"32.76";"48.58";"10";"10";"10";"20200717061221";"2020-07-17";"8";"12";"PBK004"
"41184";"48.7327";"2.29346";"20.01";"4.95";"10";"10";"10";"20200717061255";"2020-07-17";"8";"12";"PBK004"
"41185";"48.7358";"2.29208";"34.37";"17.1";"10";"10";"10";"20200717061413";"2020-07-17";"8";"14";"PBK004"
"41186";"48.7375";"2.29097";"33.59";"27.28";"10";"10";"10";"20200717061446";"2020-07-17";"8";"14";"PBK004"
"41187";"48.7391";"2.28939";"55.06";"36.13";"10";"10";"10";"20200717061521";"2020-07-17";"8";"15";"PBK004"
"41188";"48.7387";"2.28702";"24.99";"14.25";"10";"10";"10";"20200717061555";"2020-07-17";"8";"15";"PBK004"
"41189";"48.7377";"2.28429";"473.49";"32.82";"10";"10";"10";"20200717061630";"2020-07-17";"8";"16";"PBK004"
"41190";"48.7371";"2.28144";"282.99";"117.68";"10";"10";"10";"20200717061704";"2020-07-17";"8";"17";"PBK004"
"41191";"48.7363";"2.27865";"103.55";"133.78";"10";"10";"10";"20200717061738";"2020-07-17";"8";"17";"PBK004"
"41192";"48.7355";"2.27621";"87.55";"15.01";"10";"10";"10";"20200717061813";"2020-07-17";"8";"18";"PBK004"
"41193";"48.7361";"2.28168";"5.03";"5.6";"10";"10";"10";"20200717061932";"2020-07-17";"8";"19";"PBK004"
"41194";"48.7344";"2.28411";"16.44";"17.23";"10";"10";"10";"20200717062105";"2020-07-17";"8";"21";"PBK004"
"41195";"48.7338";"2.28172";"71.84";"38.02";"10";"10";"10";"20200717062139";"2020-07-17";"8";"21";"PBK004"
"41196";"48.7343";"2.28039";"30.24";"34.25";"10";"10";"10";"20200717062213";"2020-07-17";"8";"22";"PBK004"
"41197";"0";"0";"38.06";"4.13";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK003"
"41198";"48.7276";"2.23607";"27.27";"1.54";"10";"10";"10";"20200717134104";"2020-07-17";"15";"41";"PBK003"
"41199";"48.7264";"2.23634";"21.47";"3.94";"10";"10";"10";"20200717134140";"2020-07-17";"15";"41";"PBK003"
"41200";"48.7251";"2.23668";"44.18";"4.03";"10";"10";"10";"20200717134217";"2020-07-17";"15";"42";"PBK003"
"41201";"48.7248";"2.23727";"28";"10.04";"10";"10";"10";"20200717134252";"2020-07-17";"15";"42";"PBK003"
"41202";"48.724";"2.23832";"29.23";"6.65";"10";"10";"10";"20200717134329";"2020-07-17";"15";"43";"PBK003"
"41203";"48.7235";"2.23732";"10.07";"0.22";"10";"10";"10";"20200717134404";"2020-07-17";"15";"44";"PBK003"
"41204";"48.723";"2.23627";"0.89";"0";"10";"10";"10";"20200717134439";"2020-07-17";"15";"44";"PBK003"
"41205";"48.7225";"2.23515";"3.87";"0";"10";"10";"10";"20200717134514";"2020-07-17";"15";"45";"PBK003"
"41206";"48.721";"2.23343";"98.04";"1.83";"10";"10";"10";"20200717134651";"2020-07-17";"15";"46";"PBK003"
"41207";"48.7207";"2.23423";"32.3";"9.03";"10";"10";"10";"20200717134729";"2020-07-17";"15";"47";"PBK003"
"41208";"48.7189";"2.23341";"11.45";"1.21";"10";"10";"10";"20200717134850";"2020-07-17";"15";"48";"PBK003"
"41209";"48.7187";"2.23213";"25.94";"0.12";"10";"10";"10";"20200717134924";"2020-07-17";"15";"49";"PBK003"
"41210";"48.7182";"2.23199";"32.42";"0";"10";"10";"10";"20200717134959";"2020-07-17";"15";"49";"PBK003"
"41211";"48.7181";"2.23182";"11.35";"4.02";"10";"10";"10";"20200717135034";"2020-07-17";"15";"50";"PBK003"
"41212";"48.7175";"2.23286";"8.37";"55.14";"10";"10";"10";"20200717135110";"2020-07-17";"15";"51";"PBK003"
"41213";"48.7164";"2.23259";"26.2";"13.99";"10";"10";"10";"20200717135146";"2020-07-17";"15";"51";"PBK003"
"41214";"48.7162";"2.23348";"63.47";"0.21";"10";"10";"10";"20200717135221";"2020-07-17";"15";"52";"PBK003"
"41215";"48.7161";"2.23349";"20.04";"5.8";"10";"10";"10";"20200717135256";"2020-07-17";"15";"52";"PBK003"
"41216";"48.7161";"2.23346";"9.36";"0";"10";"10";"10";"20200717135331";"2020-07-17";"15";"53";"PBK003"
"41217";"48.7161";"2.23342";"2.87";"0";"10";"10";"10";"20200717135406";"2020-07-17";"15";"54";"PBK003"
"41218";"48.7161";"2.23358";"20.85";"2.12";"10";"10";"10";"20200717135441";"2020-07-17";"15";"54";"PBK003"
"41219";"48.7162";"2.2336";"5.19";"0";"10";"10";"10";"20200717135518";"2020-07-17";"15";"55";"PBK003"
"41220";"48.7162";"2.23361";"6.41";"0";"10";"10";"10";"20200717135553";"2020-07-17";"15";"55";"PBK003"
"41221";"48.7159";"2.23459";"47.51";"4.87";"10";"10";"10";"20200717135628";"2020-07-17";"15";"56";"PBK003"
"41222";"48.7164";"2.2358";"14.45";"8.81";"10";"10";"10";"20200717135703";"2020-07-17";"15";"57";"PBK003"
"41223";"48.7157";"2.23557";"24.56";"0.91";"10";"10";"10";"20200717135738";"2020-07-17";"15";"57";"PBK003"
"41224";"48.7151";"2.23391";"27.56";"5.33";"10";"10";"10";"20200717135813";"2020-07-17";"15";"58";"PBK003"
"41225";"48.7154";"2.2324";"25.42";"18.06";"10";"10";"10";"20200717135849";"2020-07-17";"15";"58";"PBK003"
"41226";"48.7155";"2.23183";"7.64";"21.16";"10";"10";"10";"20200717135924";"2020-07-17";"15";"59";"PBK003"
"41227";"48.7159";"2.23056";"286.31";"18.05";"10";"10";"10";"20200717135958";"2020-07-17";"15";"59";"PBK003"
"41228";"48.7157";"2.22905";"149.27";"45.03";"10";"10";"10";"20200717140033";"2020-07-17";"16";"0";"PBK003"
"41229";"48.7152";"2.22814";"58.65";"17.51";"10";"10";"10";"20200717140108";"2020-07-17";"16";"1";"PBK003"
"41230";"48.7146";"2.22684";"6.32";"0";"10";"10";"10";"20200717140144";"2020-07-17";"16";"1";"PBK003"
"41231";"48.7142";"2.22501";"52.34";"1.52";"10";"10";"10";"20200717140224";"2020-07-17";"16";"2";"PBK003"
"41232";"48.7143";"2.22326";"126.81";"31.38";"10";"10";"10";"20200717140259";"2020-07-17";"16";"2";"PBK003"
"41233";"48.7142";"2.22168";"37.89";"11.67";"10";"10";"10";"20200717140334";"2020-07-17";"16";"3";"PBK003"
"41234";"48.7142";"2.22151";"27.39";"0";"10";"10";"10";"20200717140410";"2020-07-17";"16";"4";"PBK003"
"41235";"48.7142";"2.22158";"26.01";"10.23";"10";"10";"10";"20200717140446";"2020-07-17";"16";"4";"PBK003"
"41236";"48.7151";"2.22145";"161.17";"13.86";"10";"10";"10";"20200717140521";"2020-07-17";"16";"5";"PBK003"
"41237";"48.7162";"2.22137";"39.58";"7.51";"10";"10";"10";"20200717140557";"2020-07-17";"16";"5";"PBK003"
"41238";"48.7169";"2.22227";"23.91";"11.33";"10";"10";"10";"20200717140632";"2020-07-17";"16";"6";"PBK003"
"41239";"48.7172";"2.22399";"40.2";"19.85";"10";"10";"10";"20200717140708";"2020-07-17";"16";"7";"PBK003"
"41240";"48.7171";"2.22547";"90.04";"21.08";"10";"10";"10";"20200717140744";"2020-07-17";"16";"7";"PBK003"
"41241";"48.7171";"2.22682";"101.34";"0.55";"10";"10";"10";"20200717140819";"2020-07-17";"16";"8";"PBK003"
"41242";"48.7171";"2.22706";"0.15";"7.57";"10";"10";"10";"20200717140853";"2020-07-17";"16";"8";"PBK003"
"41243";"48.7169";"2.22833";"137.45";"13.44";"10";"10";"10";"20200717140928";"2020-07-17";"16";"9";"PBK003"
"41244";"48.7169";"2.22879";"10.81";"11.44";"10";"10";"10";"20200717141003";"2020-07-17";"16";"10";"PBK003"
"41245";"48.7175";"2.22944";"68.4";"18.19";"10";"10";"10";"20200717141039";"2020-07-17";"16";"10";"PBK003"
"41246";"48.7182";"2.22984";"25.47";"17.27";"10";"10";"10";"20200717141118";"2020-07-17";"16";"11";"PBK003"
"41247";"48.7183";"2.23027";"10.25";"14.28";"10";"10";"10";"20200717141153";"2020-07-17";"16";"11";"PBK003"
"41248";"48.7183";"2.23029";"28.3";"5.65";"10";"10";"10";"20200717141229";"2020-07-17";"16";"12";"PBK003"
"41249";"48.7183";"2.23017";"80.26";"19.58";"10";"10";"10";"20200717141304";"2020-07-17";"16";"13";"PBK003"
"41250";"48.7184";"2.22914";"42.15";"128.19";"10";"10";"10";"20200717141339";"2020-07-17";"16";"13";"PBK003"
"41251";"48.7185";"2.2276";"138.73";"69.3";"10";"10";"10";"20200717141413";"2020-07-17";"16";"14";"PBK003"
"41252";"48.7187";"2.22566";"21.28";"15.97";"10";"10";"10";"20200717141450";"2020-07-17";"16";"14";"PBK003"
"41253";"48.7189";"2.2237";"31.95";"6.37";"10";"10";"10";"20200717141527";"2020-07-17";"16";"15";"PBK003"
"41254";"48.7186";"2.22233";"9.65";"0.52";"10";"10";"10";"20200717141602";"2020-07-17";"16";"16";"PBK003"
"41255";"48.7181";"2.22094";"4.23";"0";"10";"10";"10";"20200717141637";"2020-07-17";"16";"16";"PBK003"
"41256";"48.7175";"2.21948";"14.93";"0";"10";"10";"10";"20200717141712";"2020-07-17";"16";"17";"PBK003"
"41257";"48.7168";"2.21841";"6.75";"0";"10";"10";"10";"20200717141748";"2020-07-17";"16";"17";"PBK003"
"41258";"48.7164";"2.21835";"19.87";"4.38";"10";"10";"10";"20200717141823";"2020-07-17";"16";"18";"PBK003"
"41259";"48.7164";"2.21742";"7.78";"1.95";"10";"10";"10";"20200717141858";"2020-07-17";"16";"18";"PBK003"
"41260";"48.7154";"2.21645";"10.05";"0";"10";"10";"10";"20200717141933";"2020-07-17";"16";"19";"PBK003"
"41261";"48.7143";"2.2149";"8.35";"0.34";"10";"10";"10";"20200717142011";"2020-07-17";"16";"20";"PBK003"
"41262";"48.714";"2.21309";"7.21";"1.7";"10";"10";"10";"20200717142046";"2020-07-17";"16";"20";"PBK003"
"41263";"48.7146";"2.21261";"5.39";"0.36";"10";"10";"10";"20200717142121";"2020-07-17";"16";"21";"PBK003"
"41264";"48.7146";"2.21289";"37.33";"0";"10";"10";"10";"20200717142251";"2020-07-17";"16";"22";"PBK003"
"41265";"48.714";"2.21275";"36.31";"0.13";"10";"10";"10";"20200717142326";"2020-07-17";"16";"23";"PBK003"
"41266";"48.7132";"2.21279";"25.27";"20.44";"10";"10";"10";"20200717142407";"2020-07-17";"16";"24";"PBK003"
"41267";"48.7128";"2.21245";"29.15";"0.42";"10";"10";"10";"20200717142447";"2020-07-17";"16";"24";"PBK003"
"41268";"48.7127";"2.21154";"69.22";"2.67";"10";"10";"10";"20200717142525";"2020-07-17";"16";"25";"PBK003"
"41269";"48.7128";"2.2123";"27.74";"70.92";"10";"10";"10";"20200717142602";"2020-07-17";"16";"26";"PBK003"
"41270";"48.712";"2.21574";"43.72";"9.79";"10";"10";"10";"20200717142742";"2020-07-17";"16";"27";"PBK003"
"41271";"48.7108";"2.21567";"65.04";"13.01";"10";"10";"10";"20200717142816";"2020-07-17";"16";"28";"PBK003"
"41272";"48.7102";"2.21555";"25.96";"2.83";"10";"10";"10";"20200717142856";"2020-07-17";"16";"28";"PBK003"
"41273";"48.71";"2.21361";"158.64";"46.01";"10";"10";"10";"20200717142940";"2020-07-17";"16";"29";"PBK003"
"41274";"48.7099";"2.2111";"39.34";"2.33";"10";"10";"10";"20200717143021";"2020-07-17";"16";"30";"PBK003"
"41275";"48.71";"2.20896";"72.46";"1.99";"10";"10";"10";"20200717143057";"2020-07-17";"16";"30";"PBK003"
"41276";"48.71";"2.20769";"21.85";"2.75";"10";"10";"10";"20200717143133";"2020-07-17";"16";"31";"PBK003"
"41277";"48.7103";"2.2061";"56.8";"5.1";"10";"10";"10";"20200717143250";"2020-07-17";"16";"32";"PBK003"
"41278";"48.7111";"2.20494";"110.26";"34.11";"10";"10";"10";"20200717143324";"2020-07-17";"16";"33";"PBK003"
"41279";"48.7123";"2.20497";"89.85";"40.93";"10";"10";"10";"20200717143400";"2020-07-17";"16";"34";"PBK003"
"41280";"48.713";"2.20476";"12.71";"32.4";"10";"10";"10";"20200717143435";"2020-07-17";"16";"34";"PBK003"
"41281";"48.7132";"2.20359";"36.59";"125.4";"10";"10";"10";"20200717143510";"2020-07-17";"16";"35";"PBK003"
"41282";"48.7134";"2.20216";"75.89";"12.1";"10";"10";"10";"20200717143548";"2020-07-17";"16";"35";"PBK003"
"41283";"48.7142";"2.20228";"424.32";"19.88";"10";"10";"10";"20200717143624";"2020-07-17";"16";"36";"PBK003"
"41284";"48.7144";"2.20228";"11.65";"29.13";"10";"10";"10";"20200717143659";"2020-07-17";"16";"36";"PBK003"
"41285";"48.7145";"2.20184";"67.54";"45.42";"10";"10";"10";"20200717143735";"2020-07-17";"16";"37";"PBK003"
"41286";"48.7148";"2.19981";"24.4";"21.9";"10";"10";"10";"20200717143810";"2020-07-17";"16";"38";"PBK003"
"41287";"48.715";"2.19845";"12.34";"0";"10";"10";"10";"20200717143845";"2020-07-17";"16";"38";"PBK003"
"41288";"48.7151";"2.19713";"4.52";"2.1";"10";"10";"10";"20200717143921";"2020-07-17";"16";"39";"PBK003"
"41289";"48.7153";"2.1949";"18.13";"2.21";"10";"10";"10";"20200717143956";"2020-07-17";"16";"39";"PBK003"
"41290";"48.7156";"2.19285";"17.61";"2.14";"10";"10";"10";"20200717144129";"2020-07-17";"16";"41";"PBK003"
"41291";"48.7179";"2.19314";"28.05";"1.64";"10";"10";"10";"20200717144247";"2020-07-17";"16";"42";"PBK003"
"41292";"48.7192";"2.19349";"72.69";"5.07";"10";"10";"10";"20200717144321";"2020-07-17";"16";"43";"PBK003"
"41293";"48.7207";"2.19379";"104.82";"6.76";"10";"10";"10";"20200717144356";"2020-07-17";"16";"43";"PBK003"
"41294";"48.7217";"2.19408";"33.87";"0";"10";"10";"10";"20200717144431";"2020-07-17";"16";"44";"PBK003"
"41295";"48.7219";"2.19419";"5.7";"0.18";"10";"10";"10";"20200717144506";"2020-07-17";"16";"45";"PBK003"
"41296";"48.7221";"2.19431";"23.8";"1.04";"10";"10";"10";"20200717144544";"2020-07-17";"16";"45";"PBK003"
"41297";"48.7229";"2.19484";"12.2";"0";"10";"10";"10";"20200717144619";"2020-07-17";"16";"46";"PBK003"
"41298";"48.7242";"2.19536";"2.44";"0";"10";"10";"10";"20200717144654";"2020-07-17";"16";"46";"PBK003"
"41299";"48.7252";"2.19652";"238.73";"29.01";"10";"10";"10";"20200717144728";"2020-07-17";"16";"47";"PBK003"
"41300";"48.7264";"2.19754";"92.44";"0.58";"10";"10";"10";"20200717144804";"2020-07-17";"16";"48";"PBK003"
"41301";"48.7266";"2.19824";"6.83";"0";"10";"10";"10";"20200717144839";"2020-07-17";"16";"48";"PBK003"
"41302";"48.7267";"2.19871";"4.86";"13.02";"10";"10";"10";"20200717144914";"2020-07-17";"16";"49";"PBK003"
"41303";"48.7271";"2.20121";"20.75";"0";"10";"10";"10";"20200717150321";"2020-07-17";"17";"3";"PBK003"
"41304";"48.728";"2.20251";"0.48";"0";"10";"10";"10";"20200717150355";"2020-07-17";"17";"3";"PBK003"
"41305";"48.7281";"2.20268";"7.45";"0.38";"10";"10";"10";"20200717150431";"2020-07-17";"17";"4";"PBK003"
"41306";"48.7277";"2.20212";"11.81";"0";"10";"10";"10";"20200717150506";"2020-07-17";"17";"5";"PBK003"
"41307";"48.7271";"2.20105";"5.05";"0.39";"10";"10";"10";"20200717150541";"2020-07-17";"17";"5";"PBK003"
"41308";"48.7268";"2.19959";"173.59";"6.76";"10";"10";"10";"20200717150615";"2020-07-17";"17";"6";"PBK003"
"41309";"48.7266";"2.19831";"235.16";"5.19";"10";"10";"10";"20200717150651";"2020-07-17";"17";"6";"PBK003"
"41310";"48.7262";"2.19912";"94.49";"7.61";"10";"10";"10";"20200717150725";"2020-07-17";"17";"7";"PBK003"
"41311";"48.7251";"2.1995";"170.59";"13.56";"10";"10";"10";"20200717150801";"2020-07-17";"17";"8";"PBK003"
"41312";"48.7241";"2.20031";"80.42";"0.52";"10";"10";"10";"20200717150835";"2020-07-17";"17";"8";"PBK003"
"41313";"48.7231";"2.20101";"4.65";"0";"10";"10";"10";"20200717150910";"2020-07-17";"17";"9";"PBK003"
"41314";"48.7222";"2.20204";"6.61";"7.48";"10";"10";"10";"20200717150945";"2020-07-17";"17";"9";"PBK003"
"41315";"48.7226";"2.20299";"16.38";"42.34";"10";"10";"10";"20200717151019";"2020-07-17";"17";"10";"PBK003"
"41316";"48.7235";"2.20293";"230.18";"16.5";"10";"10";"10";"20200717151054";"2020-07-17";"17";"10";"PBK003"
"41317";"48.7245";"2.20363";"9.34";"4.36";"10";"10";"10";"20200717151129";"2020-07-17";"17";"11";"PBK003"
"41318";"48.7244";"2.20526";"49.44";"0.45";"10";"10";"10";"20200717151204";"2020-07-17";"17";"12";"PBK003"
"41319";"48.7242";"2.20613";"103.95";"9.49";"10";"10";"10";"20200717151238";"2020-07-17";"17";"12";"PBK003"
"41320";"48.7237";"2.20789";"100.93";"1.45";"10";"10";"10";"20200717151313";"2020-07-17";"17";"13";"PBK003"
"41321";"48.7233";"2.20966";"10.83";"0";"10";"10";"10";"20200717151348";"2020-07-17";"17";"13";"PBK003"
"41322";"48.7228";"2.21144";"8.12";"0";"10";"10";"10";"20200717151424";"2020-07-17";"17";"14";"PBK003"
"41323";"48.7224";"2.21321";"5.3";"0";"10";"10";"10";"20200717151459";"2020-07-17";"17";"14";"PBK003"
"41324";"48.7224";"2.21512";"8.69";"0";"10";"10";"10";"20200717151534";"2020-07-17";"17";"15";"PBK003"
"41325";"48.7224";"2.21688";"5.22";"0";"10";"10";"10";"20200717151609";"2020-07-17";"17";"16";"PBK003"
"41326";"48.7216";"2.21838";"5.48";"0";"10";"10";"10";"20200717151647";"2020-07-17";"17";"16";"PBK003"
"41327";"48.7209";"2.2197";"7.02";"0";"10";"10";"10";"20200717151722";"2020-07-17";"17";"17";"PBK003"
"41328";"48.7203";"2.22093";"15.1";"1.11";"10";"10";"10";"20200717151757";"2020-07-17";"17";"17";"PBK003"
"41329";"48.7205";"2.2223";"10.68";"11.17";"10";"10";"10";"20200717151832";"2020-07-17";"17";"18";"PBK003"
"41330";"48.7214";"2.22319";"28.88";"0.59";"10";"10";"10";"20200717151907";"2020-07-17";"17";"19";"PBK003"
"41331";"48.7234";"2.22314";"4.78";"0";"10";"10";"10";"20200717151942";"2020-07-17";"17";"19";"PBK003"
"41332";"48.7249";"2.22345";"10.11";"11.66";"10";"10";"10";"20200717152017";"2020-07-17";"17";"20";"PBK003"
"41333";"48.7259";"2.22483";"265.19";"11.92";"10";"10";"10";"20200717152052";"2020-07-17";"17";"20";"PBK003"
"41334";"48.7258";"2.22673";"47.3";"10.03";"10";"10";"10";"20200717152127";"2020-07-17";"17";"21";"PBK003"
"41335";"48.7257";"2.22855";"174.46";"5.24";"10";"10";"10";"20200717152202";"2020-07-17";"17";"22";"PBK003"
"41336";"48.7256";"2.23033";"102.95";"10.63";"10";"10";"10";"20200717152237";"2020-07-17";"17";"22";"PBK003"
"41337";"48.7255";"2.23238";"36.08";"1.91";"10";"10";"10";"20200717152355";"2020-07-17";"17";"23";"PBK003"
"41338";"48.7255";"2.23238";"13.54";"1.08";"10";"10";"10";"20200717152438";"2020-07-17";"17";"24";"PBK003"
"41339";"48.7255";"2.23241";"4.81";"3.79";"10";"10";"10";"20200717152514";"2020-07-17";"17";"25";"PBK003"
"41340";"48.7264";"2.23396";"60.11";"14.21";"10";"10";"10";"20200717152550";"2020-07-17";"17";"25";"PBK003"
"41341";"48.7274";"2.2348";"6.92";"15.21";"10";"10";"10";"20200717152625";"2020-07-17";"17";"26";"PBK003"
"41342";"48.7275";"2.23493";"63.8";"17.5";"10";"10";"10";"20200717152700";"2020-07-17";"17";"27";"PBK003"
"41343";"48.7281";"2.23594";"16.9";"4";"10";"10";"10";"20200717152736";"2020-07-17";"17";"27";"PBK003"
"41344";"48.7281";"2.23596";"6.92";"9.46";"10";"10";"10";"20200717152811";"2020-07-17";"17";"28";"PBK003"
"41345";"48.728";"2.236";"4.3";"4.12";"10";"10";"10";"20200717152846";"2020-07-17";"17";"28";"PBK003"
"41346";"0";"0";"56.78";"4.49";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK002"
"41347";"0";"0";"22.66";"2.99";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK002"
"41348";"0";"0";"6.01";"8.24";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK002"
"41349";"0";"0";"0";"0";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK002"
"41350";"0";"0";"19.99";"3.9";"10";"10";"10";"00000000000";"0000-00-00";"2";"0";"PBK002"
"41351";"48.7329";"2.27694";"56.48";"3.38";"10";"10";"10";"20200719065344";"2020-07-19";"8";"53";"PBK002"
"41352";"48.7334";"2.27928";"64.38";"5.03";"10";"10";"10";"20200719065419";"2020-07-19";"8";"54";"PBK002"
"41353";"48.7319";"2.27891";"10.02";"18";"10";"10";"10";"20200719065454";"2020-07-19";"8";"54";"PBK002"
"41354";"48.7304";"2.27691";"9.71";"11.1";"10";"10";"10";"20200719065528";"2020-07-19";"8";"55";"PBK002"
"41355";"48.7309";"2.27438";"57.91";"2.54";"10";"10";"10";"20200719065606";"2020-07-19";"8";"56";"PBK002"
"41356";"48.7304";"2.2729";"7.42";"15.51";"10";"10";"10";"20200719065641";"2020-07-19";"8";"56";"PBK002"
"41357";"48.7304";"2.27163";"35.21";"11.81";"10";"10";"10";"20200719065717";"2020-07-19";"8";"57";"PBK002"
"41358";"48.7295";"2.26965";"13.48";"12.78";"10";"10";"10";"20200719065752";"2020-07-19";"8";"57";"PBK002"
"41359";"48.7292";"2.26791";"35.74";"28.94";"10";"10";"10";"20200719065827";"2020-07-19";"8";"58";"PBK002"
"41360";"48.7284";"2.26563";"14.46";"14.37";"10";"10";"10";"20200719065902";"2020-07-19";"8";"59";"PBK002"
"41361";"48.7263";"2.26277";"73.81";"5.84";"10";"10";"10";"20200719070011";"2020-07-19";"9";"0";"PBK002"
"41362";"48.725";"2.26094";"117.26";"18.75";"10";"10";"10";"20200719070045";"2020-07-19";"9";"0";"PBK002"
"41363";"48.7236";"2.26118";"124.84";"5.68";"10";"10";"10";"20200719070121";"2020-07-19";"9";"1";"PBK002"
"41364";"48.7227";"2.26221";"15.15";"0";"10";"10";"10";"20200719070156";"2020-07-19";"9";"1";"PBK002"
"41365";"48.7229";"2.26328";"15.79";"6.43";"10";"10";"10";"20200719070230";"2020-07-19";"9";"2";"PBK002"
"41366";"48.7238";"2.2661";"24.86";"6.61";"10";"10";"10";"20200719070305";"2020-07-19";"9";"3";"PBK002"
"41367";"48.7245";"2.2684";"178.52";"19.98";"10";"10";"10";"20200719070340";"2020-07-19";"9";"3";"PBK002"
"41368";"48.7258";"2.27077";"113.36";"5.99";"10";"10";"10";"20200719070415";"2020-07-19";"9";"4";"PBK002"
"41369";"48.7265";"2.27177";"1.38";"7.17";"10";"10";"10";"20200719070450";"2020-07-19";"9";"4";"PBK002"
